id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
2hxaiA9EtXjMlXhG6SCoW8,In The Stars,Rebecca Woods,65,163916,In The Stars,9/10/2021,0.397,0.00375,-38.226,0.0393,0.988,0.957,0.115,0.11,64.443,3,calm
4Z94Nth1RThACL5ohW5xpy,Night Solace,Josh Kramer,59,161469,Night Solace,2/25/2022,0.412,0.0556,-25.696,0.0307,0.98,0.908,0.108,0.201,145.978,3,calm
13wd75MxSECCWxK8Q6ADkM,To Become,Ambient X,34,167376,To Become,3/23/2023,0.131,0.0704,-27.823,0.0383,0.924,0.843,0.103,0.191,71.817,3,calm
6sV4fBPsUMAiEIygFXViK1,432hz Sea of Fog,Abe Hathot,47,234097,432hz Healing Sounds from the Middle East,6/12/2019,0.0728,0.137,-17.087,0.0399,0.967,0.924,0.112,0.0327,78.092,3,calm
0J0f4HTpSzV5szjahBbSmA,Masal - Instrumental,Abe Hathot,44,172000,Masal,3/8/2022,0.244,0.156,-22.207,0.0371,0.799,0.855,0.0947,0.0372,89.182,3,calm
0n7hJpHTyo48IZ43NAKDP9,Dreams of Calmness,Niigata,51,154000,Dreams of Calmness,7/14/2022,0.184,0.00398,-33.901,0.0407,0.995,0.98,0.111,0.039,86.242,5,calm
5SzRp6YO1xWMvJvYALJNmP,Duduk Love,Bakshi Breeze,48,176000,Duduk Love,7/2/2022,0.182,0.0355,-23.341,0.0435,0.991,0.977,0.108,0.0587,130.374,4,calm
44c1Fee8CMkU7407C4eiqA,Osceola,Alexandra Irwin,58,165818,Osceola,9/1/2022,0.109,0.0674,-24.228,0.0412,0.867,0.886,0.112,0.188,92.506,4,calm
27jJ0tpNrZkd9qQrA40xQj,Vistaar,Ranjan E,49,212250,Vistaar,9/25/2022,0.654,0.0308,-24.802,0.0434,0.842,0.896,0.111,0.07,119.949,5,calm
0jJDpZFapjoiU2kUW2SFXa,Yarımburgaz,Anatolian Flute,30,244000,Yarımburgaz,3/24/2023,0.176,0.0331,-24.643,0.0419,0.985,0.395,0.115,0.0495,145.235,4,calm
3kqiXiHTpo3P8DHVT2tzhY,Garden of Tranquility - Studio Edit,SARAB,43,170181,Garden of Tranquility,2/14/2023,0.261,0.159,-16.848,0.0371,0.493,0.863,0.107,0.079,101.956,4,calm
2rNzShbJy2hJkbzT3L6jmn,Meditation And Intuition,Coherent Minds,46,173663,Meditation And Intuition,2/10/2023,0.189,0.0572,-30.917,0.0311,0.811,0.841,0.111,0.109,82.208,4,calm
120juWqk4ShxUDo1AzPAlA,Healing,The 2 Inversions,40,122000,Healing,7/14/2022,0.174,0.031,-23.493,0.0454,0.981,0.963,0.115,0.0345,121.191,4,calm
3CAPK6ARot8aIxX2XcoLLA,Morning Clarity,Alexandra Irwin,35,182985,Morning Clarity,3/30/2023,0.168,0.11,-29.415,0.042,0.979,0.947,0.0992,0.0669,75.721,4,calm
22q9XWXxyIDY1zdqgfsLkF,Clear Thoughts,Enapay,46,180107,Clear Thoughts,2/9/2023,0.213,0.17,-25.38,0.0527,0.949,0.869,0.105,0.04,118.815,4,calm
1z1pDsi4pI26xmkcKqogXo,Path of Light,Solarixo,38,208000,Path of Light,2/5/2023,0.0962,0.0673,-25.341,0.0458,0.822,0.805,0.112,0.0303,75.893,4,calm
5647gFRJvr9e8nxwx16A1W,Khufu,Duduk Tribe,40,245962,Khufu,1/5/2023,0.062,0.111,-24.476,0.035,0.923,0.944,0.105,0.0638,53.457,4,calm
27RQFwc18WHORrxkOZJm9l,Cheops,Duduk Tribe,38,282000,Cheops,3/10/2023,0.066,0.131,-15.502,0.0426,0.984,0.768,0.0992,0.0349,68.474,3,calm
0WeP7hnaLn8dxh555MxEYx,Thoughts of Mindfulness,Sight of Wonders,38,166295,Thoughts of Mindfulness,12/30/2022,0.21,0.104,-19.696,0.0384,0.905,0.867,0.112,0.147,65.868,3,calm
7wKteYGjLxGYGYw45SFCS0,दुनिया के सपने,Raku-Nu,58,123798,दुनिया के सपने,8/27/2019,0.137,0.0308,-30.158,0.0411,0.936,0.953,0.126,0.0389,83.557,4,calm
1UJSTJmCGyVMiF66dlIvLv,Savasana Dream,Wellness Portal,46,164000,Savasana Dream,9/30/2022,0.549,0.0593,-18.416,0.0372,0.987,0.885,0.128,0.115,98.01,4,calm
3j1ugKG3WVeFGqf5bjx3CB,Mukti,Sleep Advisor,29,156941,Moksha,3/27/2023,0.189,0.0813,-25.263,0.0373,0.93,0.836,0.0955,0.151,66.829,4,calm
5QyKenCw8AlAmw4SdUp9Ex,Whispers of Ney,Anatolian Flute,37,253500,Whispers of Ney,1/20/2023,0.209,0.24,-14.001,0.0335,0.574,0.845,0.112,0.0391,137.112,3,calm
6RI7dZ4M2PAkHtCypMnSoL,Restore Balance,Oasis of Relaxation and Meditation,37,227200,"Middle Eastern Meditation (Relaxing Arabic Music, Spirituality, Sacred Relaxation, Prophetic Healing)",9/5/2018,0.156,0.0178,-34.828,0.0346,0.875,0.935,0.0918,0.0393,73.356,4,calm
27LnREBusAgOoIreyVaOgL,Final Feliz,Shah Feryan,55,180227,Focus Forward,8/19/2020,0.101,0.0509,-32.831,0.0399,0.989,0.921,0.0913,0.1,83.025,4,calm
1j0y3A8zteJBD7HHxjbMgi,The Force & Heka,Desert Oasis Ensemble,37,151232,Ancient Mystical Egypt,11/20/2018,0.521,0.177,-22.312,0.0297,0.814,0.937,0.145,0.275,145.956,4,calm
3Gs2uBopmgSkqI6Ww2IYnm,Dawn Dusk Divinity,Devansh Tushar,54,179191,Happy,12/13/2016,0.204,0.0636,-24.819,0.0437,0.964,0.933,0.111,0.094,62.485,3,calm
5INKoLuvsbws7oBfS2rmEp,In The Distance,Mindful Changes,58,151530,In The Distance,12/9/2022,0.117,0.0195,-28.834,0.0437,0.881,0.887,0.114,0.0776,69.761,4,calm
0lJ5rRcxyYDFddnKptuyXQ,Happiness,Nambara Nim,48,200873,Happiness,2/5/2023,0.0802,0.184,-23.114,0.039,0.797,0.913,0.098,0.202,78.122,4,calm
0GBLzni5lps2xbA5XnpSxg,Calm Night,Devans Tushar,40,196000,Calm Night,7/14/2022,0.113,0.0391,-23.781,0.0476,0.983,0.996,0.0966,0.0348,75.757,4,calm
0rjWngexJxYIMQktacJMSD,Dreaming of Arabia,Egyptian Meditation Temple,41,227058,Arabian Spa (Middle Eastern Music),3/26/2018,0.462,0.0592,-28.749,0.0379,0.96,0.938,0.0764,0.0632,149.998,4,calm
4hAmtYjh0KOUbZg2zj5NsJ,The Holy Lotus,Ali Jihad Racy,36,218360,Ancient Egypt,1978,0.217,0.00763,-32.79,0.0404,0.991,0.91,0.0731,0.0607,79.819,4,calm
1vZrg7QCREDWOEAe2ZgaGY,Saqqara,Pharaoh's Flute,35,246050,Saqqara,1/5/2023,0.0752,0.281,-19.953,0.0389,0.985,0.742,0.109,0.0365,179.223,4,calm
6aRBPJ1TcZFPPcw07UUSd5,Raat Kee Khoj,Daya Misra,43,271026,Raat Kee Khoj,4/10/2022,0.133,0.372,-13.585,0.0357,0.964,0.953,0.112,0.0709,88.864,3,calm
1oem56p9BOOYg51OVVkuVn,Garden State,Will Tuinstra,35,215000,Garden State,8/19/2022,0.177,0.163,-22.038,0.038,0.969,0.981,0.115,0.0592,118.876,4,calm
5lwlK7tC5aAOOriY67D7qy,Lake Of Tranquility,Alexandra Irwin,50,121286,Lake Of Tranquility,2/3/2023,0.198,0.0813,-24.808,0.0393,0.487,0.818,0.111,0.0338,60.131,4,calm
6fKAXHHXXu0IrgNbOASoFS,Peace and Quiet,Zen Atlas,57,210000,Peace and Quiet,11/3/2020,0.135,0.0385,-29.121,0.0457,0.284,0.74,0.111,0.0329,70.439,4,calm
0yjSKEPwxq23mlW5UKgBMI,الموسيقى الشرقية,Egyptian Meditation Temple,35,218461,إيقاعات شرقية,1/18/2019,0.316,0.0684,-24.529,0.0411,0.954,0.961,0.115,0.0671,155.914,3,calm
5huIzPcRJkbL7UyyzViQPU,Conscious Jorney,Benny Bernstein,51,154246,Benny Bernstein,12/13/2016,0.243,0.123,-20.642,0.0421,0.976,0.879,0.176,0.0501,111.435,3,calm
3FVd5GGOeJFvU97JFH7jMH,Deep Thoughts,Danny Shamoun,46,192000,Deep Thoughts,5/15/2020,0.136,0.186,-20.157,0.0327,0.94,0.959,0.156,0.0368,74.995,5,calm
6ynLu35rbxgMvlqvkpCayr,Egyptian Ritual,Desert Oasis Ensemble,35,151630,Ancient Mystical Egypt,11/20/2018,0.585,0.134,-23.006,0.058,0.823,0.701,0.124,0.196,145.954,4,calm
1mRjF9HVwkJ472jWW2vZcy,Breathe Of Anatolia (417 HZ Music / Solfeggio Frequencies),Emre Günay,38,220840,Breathe Of Anatolia (417 HZ Music / Solfeggio Frequencies),3/15/2022,0.388,0.334,-18.409,0.0364,0.792,0.959,0.114,0.0579,84.998,4,calm
1mmJ23UvtuCs5DYWJNVudJ,Dharma,Sacred Flute,45,210181,Dharma,1/26/2023,0.149,0.0292,-28.44,0.0351,0.974,0.947,0.104,0.038,63.255,4,calm
3c7lAcrausFsmGTJZUcVTO,Pacific Silence,Haraldur Bergljót,46,190926,Pacific Silence,12/16/2022,0.251,0.0658,-24.83,0.0369,0.944,0.878,0.106,0.0383,69.736,3,calm
6bJQjILATeEqvRSk9pU6cj,Harmony of Senses,Ethnic Moods Academy,33,220162,"Journey to Arabia: Namaste Yoga - Middle Eastern Meditation, Oriental Relaxation, Deep Spiritual Music",8/23/2018,0.476,0.0404,-30.067,0.0331,0.993,0.966,0.0955,0.262,156.052,4,calm
5OWhqrWWxTYmbYbIpAmE4u,Luminescent,Nairuz,40,264000,Luminescent,5/15/2020,0.117,0.0971,-23.302,0.0355,0.959,0.929,0.111,0.0375,91.193,1,calm
28BKLc1P33rinEfjvXV8PW,Mental Wellbeing,Tranquility Spa Universe,33,206683,Arabian Spa (Middle Eastern Music),3/26/2018,0.318,0.117,-26.985,0.0371,0.814,0.939,0.109,0.248,108.918,5,calm
6qlL9nfU00kj1bPr99uryF,Still Waves (432hz),Abe Hathot,42,232109,Still Waves (432hz),10/3/2019,0.182,0.203,-13.31,0.0426,0.974,0.914,0.0954,0.0311,85.62,4,calm
09UFsG6dOJpEpZNyduzJuz,Body Harmony,Tranquility Spa Universe,33,206683,Arabian Spa (Middle Eastern Music),3/26/2018,0.154,0.0896,-22.661,0.0392,0.956,0.944,0.0759,0.0377,77.462,4,calm
5Z4lXr3SC43QgYmhXeHNaA,Meditation,Sufi Lounge,50,131558,Meditation,9/23/2022,0.2,0.115,-16.084,0.039,0.988,0.892,0.111,0.079,78.314,4,calm
1E1G65tdElBWDMHozuMd6s,Arabic Relaxation & Spa,Healing Oriental Spa Collection,34,213162,"Arabic Relaxation & Spa (Best Arabian Instrumental Sounds, Relax, Ethnic Nights with Saz, Duduk & Flute)",4/6/2018,0.478,0.0774,-28.324,0.0349,0.911,0.885,0.089,0.184,159.946,4,calm
42OSQ6hAF9tviEK9IfU0uJ,हीलिंग संगीत,Raku-Nu,41,166896,हीलिंग संगीत,11/26/2020,0.122,0.0565,-22.091,0.0451,0.867,0.882,0.144,0.0337,89.223,1,calm
1xCGBNquEBWEYeliECZqki,Tabla Breath,Benjy Wertheimer,42,326666,One River,6/19/2012,0.721,0.0311,-20.795,0.034,0.467,0.892,0.122,0.0363,86.003,4,calm
6C4TKUSrJgs7uVXOjPeBis,The Fallen Tapang,Anak Borneo 婆羅洲之子,32,243682,The Fallen Tapang,9/26/2021,0.418,0.238,-16.872,0.0411,0.915,0.904,0.109,0.0364,119.078,4,calm
74K0t5QbnOBQjUtTc900u1,Tranquility Sands (Limitless),Abe Hathot,33,252537,Tranquility Sands,8/19/2019,0.114,0.193,-22.43,0.0394,0.824,0.861,0.111,0.0329,83.533,5,calm
1v1dDDk8KjIfGPmOUhe4iG,Emotional Balance,Oasis of Relaxation and Meditation,32,218490,"Middle Eastern Meditation (Relaxing Arabic Music, Spirituality, Sacred Relaxation, Prophetic Healing)",9/5/2018,0.39,0.0279,-32.691,0.0343,0.938,0.959,0.124,0.0486,155.847,4,calm
5cISGyz7flqHyJnPredy4s,Ethnic Relaxation,Tranquility Spa Universe,32,234146,"Arabic Relaxation & Spa (Best Arabian Instrumental Sounds, Relax, Ethnic Nights with Saz, Duduk & Flute)",4/6/2018,0.374,0.0596,-21.59,0.0369,0.782,0.776,0.0847,0.0376,81.872,4,calm
321TKi0OMRCqt1WvyDA0d8,Coral,Arli,33,407544,Fata Morgana,10/9/2015,0.168,0.0406,-25.592,0.0486,0.98,0.893,0.126,0.039,136.57,4,calm
4hGW5Ok07tg4YW2gwWNG03,Yeraz (Rêverie),Lévon Minassian,36,177266,The Doudouk - Beyond Borders,6/1/2000,0.161,0.0507,-25.18,0.0482,0.989,0.934,0.0815,0.0736,87.854,4,calm
5uh94YKGwpmlIQTFH12VKH,Calm Your Emotions,Mindfulness Meditation Music Spa Maestro,31,217282,Arabian Spa (Middle Eastern Music),3/26/2018,0.115,0.0167,-29.548,0.0554,0.985,0.936,0.149,0.073,77.113,4,calm
1xCDq8xU7gE09lJcZNBLts,Arabic Starry Skies,Cafe Tantra Chill,31,246153,"Arabic Relaxation & Spa (Best Arabian Instrumental Sounds, Relax, Ethnic Nights with Saz, Duduk & Flute)",4/6/2018,0.313,0.0397,-23.271,0.0371,0.972,0.931,0.108,0.0952,68.016,4,calm
7FWxgkffwiIrr2SR72RqAh,Far Away,CreativeWaves,48,246428,Far Away,10/21/2020,0.153,0.137,-20.581,0.0386,0.691,0.847,0.114,0.0364,62.082,4,calm
294vBP3FeWDwpYwvGsy9Y4,Masnavi Bayat Esfahan,Shahram Gholami,32,172546,"Persian Oud, Dirine Delkhah",3/4/2018,0.389,0.0498,-27.879,0.0939,0.92,0.849,0.119,0.101,46.409,4,calm
13kA7Nt2p6Njz8ziYi2w0b,Yohanan - Live '21,Tomas Raae,31,361873,Yohanan (Live '21),1/6/2023,0.244,0.0213,-30.551,0.0381,0.913,0.956,0.0872,0.0696,84.986,1,calm
3aTk8gqyP8cGegtVFa3vC9,Touch of Meditation,Egyptian Meditation Temple,31,243037,"Journey to Arabia: Namaste Yoga - Middle Eastern Meditation, Oriental Relaxation, Deep Spiritual Music",8/23/2018,0.436,0.129,-26.369,0.0316,0.879,0.974,0.14,0.518,158.036,4,calm
2fXONc4pUGr3TeTfd8vJiL,Nava (Taknavazi),Zohreh Jooya,31,114520,Johare Eshgh,10/19/2007,0.378,0.119,-15.628,0.0347,0.85,0.978,0.248,0.237,62.483,5,calm
2dhdVOLoYr46OUlsS70S1f,Siretzi Yares Daran (They Have Taken the One I Love),Lévon Minassian,38,419706,The Doudouk - Beyond Borders,6/1/2000,0.137,0.0245,-28.177,0.0429,0.991,0.958,0.107,0.035,87.284,4,calm
6hEN2MHD98OWVTiX3vmX9u,Anatolia,Sufi Music Ensemble,35,487453,Himma,1/1/2004,0.274,0.355,-12.042,0.0328,0.632,1.31E-06,0.352,0.187,81.865,3,calm
0LqbB6gdqYV3YZQjv52VC7,Raqsat albedoi,Ahmed Mukhtar,32,327746,Music form Iraq: Rhythms of Baghdad,6/29/2010,0.807,0.559,-14.997,0.0401,0.531,0.831,0.0918,0.961,95.254,4,calm
0SGBSwX49QWTGiXMu39mUz,Stillness,Fraser Jaspal,54,142008,Stillness,3/3/2023,0.52,0.00486,-30.233,0.0457,0.996,0.95,0.111,0.561,75.342,4,calm
7tPR6ChfHJvkYPK0Zy5zkK,Us,R. York,58,108730,Life Stories,1/1/2023,0.428,0.0064,-34.581,0.0488,0.995,0.95,0.0838,0.0934,43.385,4,calm
7JuANIIOksqHRFXgE8tEld,Lisser,Miran,67,125041,Lisser,3/3/2023,0.325,0.0615,-27.534,0.0352,0.984,0.923,0.082,0.312,94.597,3,calm
6rWa5bTCCZQIv0qKekqhnC,What It Should Look Like,Tom Leaman,50,122245,What It Should Look Like,7/29/2022,0.429,0.0341,-26.623,0.0395,0.995,0.954,0.118,0.421,107.798,3,calm
4uoJsS8jQmsHmdoORGzxh0,Emerald Enlightenment,Aramis Morel,69,99567,Emerald Enlightenment,1/13/2023,0.412,0.0289,-32.394,0.0517,0.996,0.958,0.0895,0.27,151.381,3,calm
6h0V5bM7dDmwvrrmqHVlPE,Nuxe,Valla,50,138576,lachlan,12/11/2022,0.445,0.0199,-28.408,0.0418,0.995,0.938,0.111,0.272,170.355,4,calm
23yqVbpiJoMHTs0RX4aPE7,Hand in Hand,Kylian Rebour,63,108022,Hand in Hand,2/3/2023,0.616,0.0148,-30.179,0.069,0.992,0.964,0.113,0.361,89.902,3,calm
4fGktu4RYSYuF05at1ToLu,Eventus Memoria,Adelaide Fleur,49,127000,Eventus Memoria,12/2/2022,0.476,0.0039,-36.014,0.0379,0.995,0.919,0.113,0.0922,60.008,3,calm
6UYwmgIdSTsPLCRK66yry4,Forever Yours,Christoff Joyce,43,115500,Forever Yours,4/21/2023,0.535,0.0128,-27.779,0.0444,0.992,0.969,0.112,0.625,67.948,4,calm
6i17OjR0ZQYh5RkHexzDMR,Det skal nok gå,Alida Sørby,48,123000,Det skal nok gå,7/15/2022,0.422,0.0921,-25.712,0.0441,0.992,0.968,0.0911,0.435,87.058,4,calm
03zca5jNCKSk4uttDewQ42,Warm,Cinthya Garcia,48,127500,Warm,4/21/2023,0.462,0.013,-32.452,0.0979,0.994,0.966,0.0999,0.225,65.967,4,calm
6gP1lRXjWOCwkwOiuhITvm,Night,Coeur,60,148000,Night,4/5/2023,0.25,0.0067,-32.452,0.0568,0.995,0.962,0.0939,0.0921,76.303,4,calm
42c7TYsycEaQtVZPMG79Os,Hologram,Treman,47,118356,Hologram,1/20/2023,0.268,0.0056,-39.121,0.0396,0.99,0.958,0.0727,0.138,145.925,4,calm
4ONnpRLMllzCj31t12QCaT,Expecting,Oscar Mallen,49,115812,Expecting,3/10/2023,0.492,0.0666,-24.054,0.0416,0.982,0.956,0.101,0.216,80.858,3,calm
5HtpzebnaIKe33vWPClB0u,Springtime,Auley Gere,32,110000,Springtime,4/28/2023,0.469,0.0405,-29.387,0.0328,0.99,0.931,0.106,0.538,81.273,3,calm
4xMHvbwPvXHFRKjbij64eM,Met Her at a Bar,Otto Wahl,48,126750,Met Her at a Bar,2/10/2023,0.721,0.0366,-29.638,0.0877,0.995,0.963,0.107,0.397,80.005,3,calm
4RojRunkpA8Hmk4hJHCeZw,Morning Stroll,Felicia Frank,49,164461,Morning Stroll,2/24/2023,0.476,0.00551,-26.47,0.112,0.996,0.958,0.104,0.334,75.273,3,calm
7hJHeX4A3TdI0cDElWu3Zk,For the Love of You,Henriette Fleich,63,107730,For the Love of You,4/14/2023,0.463,0.0258,-29.634,0.0411,0.991,0.943,0.11,0.303,116.571,4,calm
3U987lHXBgataMkhfi7YAL,Lullaby,Ben Crosland,37,143406,Lullaby,4/28/2023,0.381,0.0242,-27.867,0.0383,0.992,0.92,0.103,0.346,65.712,3,calm
6jkQJB7iKoYFZanJuXlnUf,Reflections,Aquilegia,65,113986,Reflections,3/10/2023,0.316,0.0319,-29.428,0.0511,0.992,0.92,0.0926,0.223,175.256,4,calm
4KB0FsNnaynCa0Zx8V6h9C,Et løfte,Tosh Møller,42,134428,Et løfte,4/21/2023,0.43,0.0809,-24.463,0.0413,0.993,0.94,0.0984,0.643,140.563,4,calm
79QWY71xWy96RCEZK720en,La douche sonore,Emilia Branco,49,138829,La douche sonore,12/9/2022,0.366,0.0329,-27.124,0.0329,0.994,0.909,0.116,0.211,99.478,3,calm
1TsMXS2Xy3TSP6LkHEw2WY,Green Leaves,Klaüs,48,122584,Green Leaves,10/3/2022,0.459,0.0109,-30.142,0.0489,0.995,0.952,0.0965,0.381,103.392,3,calm
3N79AZhe7FiBgF7leqGhHt,November Birdie,El Pianista Manco,62,162178,November Birdie,12/2/2022,0.258,0.00467,-36.399,0.0404,0.995,0.939,0.102,0.285,72.024,4,calm
7MJcTb10o1gms7Gr641tj7,Sagesse en Amour,Steve Mokwebe,42,141775,Sagesse en Amour,4/21/2023,0.372,0.0071,-33.658,0.0617,0.995,0.976,0.0863,0.577,181.504,3,calm
4XcCAB5G21D6BZzobQBZMw,Embrace Me,Carin Florie,46,156574,Embrace Me,2/17/2023,0.413,0.0615,-25.365,0.0466,0.994,0.954,0.103,0.321,69.462,4,calm
25UlllA0GGWjKK8ndbBk57,Dovetail,Luiza Schmidt,50,121318,Dovetail,4/7/2023,0.471,0.207,-29.978,0.0323,0.992,0.949,0.108,0.37,105.684,3,calm
2kfYhnurfTZzBOei3IxO6K,Distance,Gian Moran,46,130013,For Us,1/21/2023,0.322,0.00785,-29.808,0.0348,0.989,0.934,0.102,0.198,75.871,3,calm
5fOv8ynuVRniCFLQ48grdI,Open Sail,Allysium,61,128608,Open Sail,10/7/2022,0.398,0.0173,-25.326,0.0435,0.995,0.922,0.0983,0.122,75.821,5,calm
2UJttBzaAe8bCjuNSIi35b,a wild place,Elois Jacq,44,126000,a wild place,3/31/2023,0.358,0.0349,-30.634,0.0444,0.994,0.915,0.117,0.133,81.215,3,calm
1p3eTyZ2IJ8YeuxGI876v0,Ice Breccia,Herbe Matin,41,115182,Ice Breccia,4/21/2023,0.372,0.0122,-31.321,0.0396,0.993,0.945,0.106,0.624,137.375,4,calm
438tqm4eZnhsomXZPu2s2T,Aftonstjärna,Christian Peterson-Bergling,47,177624,Aftonstjärna,3/24/2023,0.378,0.0665,-25.746,0.0333,0.988,0.963,0.111,0.229,112.844,4,calm
2gwhISMkdlhEqEP60P93Z1,am ersten Tag,Hugo Vanbrooke,56,130190,Time Line,11/28/2021,0.238,0.026,-32.656,0.0466,0.988,0.914,0.101,0.169,64.118,3,calm
2vcdqUMFMbKYvqzBYsVZDn,Eclipsis,Ryley Moss,61,146079,Eclipsis,4/7/2023,0.375,0.0141,-26.919,0.0365,0.991,0.94,0.0915,0.0443,107.309,4,calm
1fFH5FN5xZx2WT2dBXm4qx,Inside 内,Li Zemin,63,116718,Inside 内,1/6/2023,0.283,0.0329,-28.74,0.0341,0.975,0.899,0.109,0.192,139.106,3,calm
6WRGJsfwcYjyOtzgpyizPV,Delightful,Richard Mahees,63,117800,Abstractions,12/17/2022,0.433,0.0443,-23.394,0.0365,0.944,0.928,0.106,0.115,90.192,4,calm
3ay0zjicGYoJLyXl1y4c4M,Vem är inte rädd ibland,Amélie Blumenthal,44,97562,Piano Lullabies,3/31/2023,0.571,0.0391,-26.553,0.0531,0.993,0.907,0.116,0.267,116.076,4,calm
0pc9BoEkAuNoAcHyQcZ28E,Vardo,Ama Hemmah,48,148941,Vardo,10/7/2022,0.277,0.0453,-28.917,0.0372,0.993,0.932,0.0927,0.184,89.635,4,calm
41RfvRLI3FvwqERqGKi8Q1,Remember,Jan Os,45,143931,Remember,3/10/2023,0.358,0.0425,-29.679,0.043,0.994,0.864,0.0886,0.266,117.844,4,calm
0UcRrIl4Ti4xSdp314ZASI,Hiemalis,Franz Ewer,50,167624,Hiemalis,1/21/2022,0.473,0.0309,-30.664,0.0493,0.982,0.923,0.124,0.209,116.612,4,calm
7eItBb98RqIZQ8QZPS6GcM,Clement,Miran,46,147666,Clement,2/17/2023,0.249,0.067,-26.836,0.0377,0.991,0.942,0.0925,0.226,159.4,4,calm
2ssG2QnW8tai39jGqJxbW1,In the shell of night,Kathrin Holtz,45,167730,In the shell of night,2/3/2023,0.421,0.0298,-29.533,0.0391,0.994,0.963,0.0814,0.17,97.572,4,calm
0XruVtUJE0kObhzzUMVZKa,Starlight,Kyūka,48,78146,Starlight,1/13/2023,0.538,0.0366,-28.928,0.0455,0.991,0.928,0.114,0.435,126.176,3,calm
2t9nX7l0xqCmAXML9ozYuw,But A Whisper,Vaughn Harrison,56,147623,But A Whisper,2/24/2023,0.215,0.0469,-28.132,0.0426,0.987,0.902,0.11,0.378,88.342,4,calm
3yPi2t6916SjRPrb9ZcFK7,For the Fallen,Aiden Kelly,45,172948,For the Fallen,11/4/2022,0.334,0.0168,-28.45,0.0422,0.994,0.95,0.0955,0.414,151.313,4,calm
5t4wYNhdJDzxVlMjri5sOn,Gratitude,Eadgar Évariste,46,114437,Gratitude,2/27/2023,0.536,0.0409,-30.8,0.0542,0.992,0.946,0.107,0.282,73.439,4,calm
5ZBKGYQu4Z0U69UE2MNNMN,Follow the Light,Aquilegia,48,113062,Follow the Light,2/17/2023,0.415,0.0335,-29.673,0.0316,0.992,0.952,0.105,0.365,83.678,4,calm
7hpSoEf1bBMtJyFiq8xQyp,Twilight,Matt Stewart-Evans,44,128500,Twilight,3/10/2023,0.402,0.0189,-31.931,0.0356,0.994,0.89,0.098,0.111,134.631,3,calm
5qta8Dii3ZWGxZDA6LZmYb,Nebula,Luca Bissette,50,161117,Nebula,2/10/2023,0.412,0.0454,-29.298,0.036,0.994,0.93,0.0883,0.144,61.645,5,calm
08athgGdqnRmET0kInHb8n,Himlen,Andrea Azzola,54,121504,Himlen,1/20/2023,0.569,0.0719,-25.977,0.0499,0.995,0.95,0.198,0.367,83.179,4,calm
0Sd9ECo0muEWnz9CTP1TAT,With Fewer Tensions,Douglas Simmons,45,193622,With Fewer Tensions,3/17/2023,0.455,0.0168,-22.268,0.0628,0.99,0.915,0.106,0.0842,141.818,4,calm
1eSt1uhXWcriWYOGZahU9i,Aquaterra,Thalia Havenstein,45,127923,Aquaterra,1/20/2023,0.21,0.0161,-30.355,0.0352,0.989,0.929,0.109,0.207,82.636,4,calm
0q4JUAatgC3sES0zcFc38T,Unchanged,Donnie Harman,45,146430,Unchanged,11/4/2022,0.517,0.0456,-23.8,0.0615,0.996,0.973,0.117,0.326,85.122,4,calm
1so7IJIPEpxEFefMYGa0ia,Okra,Ever So Blue,45,193186,Okra,1/27/2023,0.477,0.0908,-26.326,0.0332,0.994,0.927,0.101,0.095,119.61,3,calm
2StQJ41DNRKRHNfGbKexPM,Ikigai,Violet Mar,61,180020,Ikigai,9/2/2022,0.333,0.072,-28.261,0.0354,0.992,0.956,0.105,0.271,104.058,4,calm
1d30t4z4DuJelbpdfI63Dy,Encercler,Les Rêveries,51,108334,Encercler,2/17/2023,0.309,0.109,-23.537,0.0294,0.982,0.934,0.0997,0.148,93.719,3,calm
2Zq0snCBJhOzT61Lhroxr6,Yasashii,Asahi Haru,56,134740,Yasashii,9/29/2022,0.583,0.015,-31.7,0.0518,0.989,0.943,0.0918,0.265,126.332,4,calm
0D5YPSKMbCvMdlMQpzdSzz,Iris,Carl Fredman,48,145124,Iris,12/9/2022,0.427,0.0306,-29.722,0.0426,0.994,0.938,0.0976,0.534,107.206,4,calm
45eijXxK33ulZc8WByHYUu,quiet dream,Shingo Mimura,45,129028,quiet dream,10/14/2022,0.4,0.0519,-28.729,0.0415,0.991,0.956,0.109,0.117,76.941,1,calm
5iSifjMixcgREH6uzunq1P,Retrospect,Martin Rapide,47,169874,Retrospect,12/16/2022,0.389,0.0239,-27.087,0.044,0.992,0.943,0.111,0.279,139.879,4,calm
3IrhvylMyORrBvLbqVR1KM,Rêveuse,Antoine Stavelot,43,147874,Rêveuse,1/27/2023,0.391,0.0774,-28.964,0.0401,0.984,0.947,0.106,0.217,72.253,4,calm
7wvLqTxF6Nm4k579lboPC8,Je t'ai vu,Projet Calmant,61,180030,Je t'ai vu,9/23/2022,0.405,0.0413,-30.36,0.0465,0.994,0.951,0.0911,0.417,136.131,4,calm
5BxHusXv0AvPFlm0wGbYv3,Cygne Noir,North Connolly,63,178634,Cygne Noir,3/3/2023,0.463,0.0669,-29.032,0.0641,0.996,0.909,0.101,0.23,71.55,1,calm
