id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
6WzgGl7ZEU4H6Dsd47x8CG,Hit The Brakes,Bad Colours,12,174121,Hit The Brakes,4/22/2022,0.809,0.896,-7.937,0.0874,0.00704,0.899,0.064,0.821,125.017,4,energetic
3rh495Z2rIRwD316blea4f,Happy Music,Supershy,4,232625,Happy Music / Something on My Mind,4/8/2022,0.777,0.738,-5.861,0.0352,0.0411,0.37,0.0265,0.887,123.991,4,energetic
2pwBQc6hPiMlwfqlkVM0jJ,Don't Waste My Time (feat. JessB),lau.ra,8,181378,Vol. 1 - The Mixtape,4/15/2022,0.621,0.956,-3.951,0.114,0.0347,0.000141,0.39,0.626,128.862,4,energetic
5MQrExx5Xt8xin5jGpEdLc,Won't Beat Me,Ejeca,28,162461,Keep Climbing EP,4/29/2022,0.643,0.932,-9.221,0.059,0.00132,0.423,0.311,0.247,130.02,4,energetic
56UNoQz1kXeBZeqmQbFpYe,Body Groove - Mix Mc Version,Architechs,56,315533,Body Groove,1/1/2000,0.872,0.707,-7.911,0.0513,0.0362,5.59E-06,0.27,0.92,132.955,4,energetic
6EZAn1Xsd6x15qvEcGI1oE,All My Love (feat. Robyn),Louie Vega,30,358719,Expansions In The NYC,4/29/2022,0.742,0.842,-10.248,0.0399,0.0174,0.45,0.0936,0.744,126.985,4,energetic
72EaWichAXl7tTulGwxCKO,Waterfall,Disclosure,5,232120,Waterfall,3/22/2022,0.691,0.733,-6.887,0.0572,0.0212,5.61E-05,0.0894,0.834,128.038,4,energetic
06eFWpksA3M9qg8GeOGGBX,LET’S DO IT AGAIN - Radio Edit,Jamie xx,58,225494,LET’S DO IT AGAIN,4/12/2022,0.66,0.837,-7.415,0.0294,0.242,0.876,0.0704,0.302,123.991,4,energetic
5JS5RA67DvWo47YXhBHvSB,Making Dough,Sam O.B.,2,292300,Just A Slice,4/15/2022,0.749,0.759,-6.296,0.088,0.0112,0.827,0.056,0.627,118.943,4,energetic
41nHP6usLiuUS3vg9haEnq,One More Day,Gatsby Global,2,150073,Social Gathering,4/22/2020,0.65,0.814,-5.862,0.105,0.109,0,0.114,0.436,83.911,4,energetic
0bA4xeezZfNlNwiGibOMTI,FREEDOM - Big Freedia Remix,Jon Batiste,28,172664,WE ARE (The Deluxe Edition),10/15/2021,0.799,0.93,-4.812,0.0811,0.0297,0.00424,0.213,0.287,107.027,4,energetic
49mjo9rQeizqhxpKbQzf0Q,EASE YOUR MIND,Darius,29,237368,EASE YOUR MIND,4/21/2022,0.744,0.736,-4.269,0.156,0.0132,0.145,0.06,0.559,113.982,4,energetic
4yJT6qpGZphb51jiTu4zFO,come thru,Jackson Homer,24,207042,'99,3/25/2022,0.893,0.53,-8.355,0.232,0.0612,2.19E-05,0.0796,0.592,111.577,4,energetic
6e1id4vHQHd57s9PYYlUse,Emmanuel's Groove,Azuro,14,308160,Chapter Four Edits,4/17/2020,0.927,0.884,-5.694,0.137,0.0782,0.000319,0.0609,0.765,124.979,4,energetic
5itvQOmuMdL8jOYidLGmca,Keep On Moving (with NEZ feat. Theophilus London),Louis The Child,22,188166,Euphoria,10/15/2021,0.862,0.814,-3.465,0.125,0.00656,0.000264,0.101,0.558,127.989,4,energetic
6mXHny2juo7dA14aGPfMpM,One of One,Keith Harris Experience,11,236129,One of One,3/24/2022,0.651,0.65,-6.181,0.0784,0.217,0,0.362,0.301,95.111,4,energetic
4huBDGP4I3S0pYI0EaRN1c,City of Gods,Fivio Foreign,66,256000,City of Gods,2/11/2022,0.474,0.801,-5.978,0.375,0.102,0,0.322,0.497,147.356,4,energetic
5S2bqP5cdeW7S1B0Q0jn98,Soared Straight Through Me - Kareem Ali Remix,Tom VR,40,316256,Soared Straight Through Me,6/9/2021,0.8,0.696,-12.13,0.085,0.45,0.788,0.104,0.182,128.006,4,energetic
4b6WRfxJRY40RBpl3TMQVq,Heartbreak,Bonobo,49,265017,Heartbreak,9/23/2020,0.636,0.961,-5.644,0.0491,0.000168,0.9,0.095,0.398,126.997,4,energetic
2XPIbFYLBxepERwKByizRG,NOSTALGIA*,MATVEÏ,7,145000,TALES FOR NIGHTCLUBS,3/25/2022,0.902,0.516,-6.493,0.368,0.284,0.00104,0.097,0.276,125.942,4,energetic
2My6YlbRNsQ6EhetznIqIc,Forever,Bodysync,0,242546,Japan,10/14/2021,0.726,0.861,-3.875,0.0614,0.0319,0.132,0.632,0.582,119.991,4,energetic
56qbsa1bGoANMilMefaQi3,Ganzfeld Experiment,Channel Tres,24,257722,Acid / Ganzfeld 12”,3/25/2022,0.505,0.786,-8.902,0.0601,0.0948,0.44,0.0657,0.269,129.996,4,energetic
35xTeDQMiFuq6zfWRm9Qp3,Too Much to Taste,Crystal Murray,33,178921,Too Much to Taste,10/14/2021,0.811,0.575,-6.047,0.109,0.0533,6.46E-05,0.172,0.672,120.031,4,energetic
6tYkbfNwNKbRD1pweoANHf,Dancehall Damager,Y U QT,18,304459,SLP004,9/10/2021,0.883,0.684,-7.185,0.311,0.0197,0,0.0294,0.568,133.06,4,energetic
56tNMHvbcFPvYiDxA7xROH,You Could Be,Anz,47,218024,You Could Be,8/31/2021,0.712,0.818,-5.162,0.0368,0.0123,0.141,0.0499,0.52,124.012,4,energetic
6SChFrEcNTwOXBCdUgeuLE,Infinite,Sam Sparro,19,291576,"Quantum Physical, Vol. 1",10/1/2013,0.712,0.787,-5.105,0.0315,0.000102,0.498,0.0471,0.824,125.972,4,energetic
6ZbJz7FWWa3m5QbTudts8K,Back Seat - Chris Lorenzo Remix,Anna Lunoe,42,286874,Back Seat (Chris Lorenzo Remix),1/13/2022,0.783,0.939,-6.577,0.0515,0.00272,0.877,0.327,0.797,128.017,4,energetic
2w8jk4NAkqURAJ7WvTI98W,So Fine (Franc Moody Remix),Pat Lok,29,238714,So Fine (Franc Moody Remix),8/4/2021,0.755,0.749,-9.395,0.0895,0.21,0.711,0.117,0.653,124.99,4,energetic
5OKuigqDZttO0FSkKVF3tB,Fruit Punch,Jay Faded,43,170375,Fruit Punch,7/9/2021,0.68,0.488,-9.4,0.0806,0.182,0.0218,0.2,0.289,127.027,4,energetic
3OZUrZBtQCiMmpoZquu0BS,"Work (feat. Dave Giles II, Cor.Ece & Mike Dunn)",Honey Dijon,47,181801,"Work (feat. Dave Giles II, Cor.Ece & Mike Dunn)",1/21/2022,0.762,0.707,-7.306,0.0437,0.00251,0.00685,0.073,0.717,124.956,4,energetic
1uRkLJG9sdMFIB8Hb18uGx,Lost Myself Again,JADED,48,172826,Lost Myself Again,1/21/2022,0.803,0.823,-5.968,0.0598,0.00596,0.0012,0.336,0.769,124.998,4,energetic
3J9aXNO8X87HBhhTWjVVE0,AA 24 7 - Noob Remix,Dance Area,2,450708,AA 24/7,2/2/2009,0.797,0.761,-7.884,0.0595,0.000147,0.845,0.0518,0.481,127.018,4,energetic
0uSf7jyXtAUZuSy41jTJrW,Werk,The Deepshakerz,8,191133,Werk EP,11/19/2021,0.881,0.836,-6.663,0.119,0.0478,0.22,0.153,0.711,126.032,4,energetic
3BDa9cp9tw3PJnxd07ztuV,Frankie & Levan,Zach Witness,33,221008,Sing the Dance Electric,8/25/2021,0.742,0.793,-4.616,0.0746,0.00528,0.0557,0.448,0.725,126.972,4,energetic
4gcO8PD4skPOBneayOCBdE,Weekend Love,Jafunk,0,219280,Weekend Love,5/7/2021,0.739,0.623,-5.593,0.0738,0.254,0.000212,0.129,0.821,115.139,4,energetic
2TETqexWXvMdhbYy7kJrZa,Nonchalant,Duck Sauce,1,190645,Nonchalant,8/13/2021,0.833,0.895,-3.861,0.126,0.0055,0.132,0.183,0.78,123.991,4,energetic
41H2fON7xrNirxSmbEgPVR,Jessica (feat. LILO LI),Surya Sen,29,201884,Jessica (feat. LILO LI),7/16/2021,0.845,0.855,-5.655,0.0553,0.00649,3.78E-05,0.397,0.961,119.974,4,energetic
5FIRCztpLYutxxmzUEgXZc,FEELS RIGHT,Darius,44,269653,FEELS RIGHT,6/15/2021,0.79,0.591,-6.696,0.0478,0.178,0.0174,0.113,0.464,123.045,4,energetic
3u9HjeTRf00U09CV5cLjDz,Hildegard,Dusky,30,281840,JOY,11/5/2021,0.655,0.857,-7.872,0.0362,0.0264,0.857,0.105,0.188,123.996,4,energetic
45bKjztDANvG8KmrJZHUKv,Freeze (feat. Ymtk & Amal Marie),Kari Faux,21,187826,Freeze (feat. Ymtk & Amal Marie),10/31/2021,0.779,0.57,-9.119,0.0592,0.113,0,0.084,0.634,114.904,4,energetic
5zOPtrHceMJO6ydtLPvObb,Bangene,Gregor Salto,0,165853,Bangene,6/25/2021,0.905,0.856,-4.726,0.131,0.0426,0.0639,0.0743,0.68,122.96,4,energetic
0ouFThIkQRyW52ELPVjtdQ,All Of The Time - DJ Streaks Remix,Jungle,0,286312,All Of The Time (DJ Streaks Remix),10/6/2021,0.83,0.674,-7.886,0.0694,0.00199,0.9,0.122,0.748,123.992,4,energetic
6UlHZ5xhJNf06AqOKXX20p,Antibodies - Dombresky & Boston Bun Remix,Tensnake,27,175281,Antibodies (Dombresky & Boston Bun Remix),8/20/2021,0.734,0.897,-4.915,0.0463,0.013,0.0701,0.0167,0.648,123.01,4,energetic
66E7szgK8QnDkvw5NmNKa5,Rampampam (partywithray Remix),Minelli,11,189450,Rampampam (partywithray Extended Remix),11/5/2021,0.882,0.839,-5.654,0.0583,0.0114,0.0263,0.0904,0.916,123.018,4,energetic
2StmBgb1tIVUK5xysDHAUM,Voyage,Prospa,27,344516,Voyage,10/8/2021,0.645,0.87,-6.974,0.0366,0.00129,0.827,0.102,0.0808,124.022,4,energetic
2iCkWaXZ4XcwvLDcN2bwnO,Masala - Pablo Fierro Remix,Floyd Lavine,45,418468,Masala EP,6/30/2017,0.799,0.646,-10.318,0.0591,0.00218,0.799,0.0613,0.131,125.032,4,energetic
5IAqJdv7OZkeZcUf1tZN8t,True Say,Chris Malinchak,34,165616,Night Work,7/9/2021,0.788,0.874,-7.147,0.0389,7.95E-05,0.00029,0.38,0.967,121.055,4,energetic
6pzOMZfXrDZFMuGEZjxRzz,Up Close,Roland Tings,6,309799,Up Close,10/4/2019,0.595,0.867,-7.762,0.0693,0.136,0.745,0.13,0.0705,119.967,4,energetic
74usZNReO4g4j5aZ0yAmBw,You Can Do It,Caribou,44,228807,You Can Do It,8/24/2021,0.676,0.652,-9.539,0.0613,0.752,0.137,0.115,0.894,128.046,4,energetic
5YzBL3vkQnp3JbeDRRSbSQ,Pick Up,DJ Koze,54,398150,Knock Knock,5/4/2018,0.712,0.601,-8.968,0.062,1.09E-05,0.802,0.0982,0.513,124.912,4,energetic
1JDS6yAk0wCsfkFLN9Tr7i,Thinking,Louis Cole,48,111428,Thinking,4/13/2017,0.9,0.703,-5.615,0.117,0.544,0.0817,0.263,0.81,111.976,4,energetic
2iPy5ICdpC54s5HkLPL4xm,Seduction - Edit,Disclosure,24,228280,Never Enough,8/20/2021,0.692,0.734,-7.505,0.146,0.173,0.891,0.123,0.196,125.977,4,energetic
2YAWc1YeaASqg8GNWTjvV3,Fire (Edit) - Mixed,Onipa,26,341545,DJ-Kicks: Disclosure,10/15/2021,0.481,0.916,-7.753,0.0955,0.0231,0.488,0.111,0.444,132.985,4,energetic
4zsU7DvUrD0Y20KbOje7GT,Pull Up,Keys N Krates,26,215254,Pull Up,10/8/2021,0.811,0.711,-5.225,0.141,0.19,0.000322,0.0792,0.781,128.977,4,energetic
2BnoxYpCeEiDQSUNx1TZpf,See-Line Woman - Riton Remix,Nina Simone,38,244413,See-Line Woman (Riton Remix),9/24/2021,0.745,0.907,-4.426,0.0705,0.0542,0.0631,0.0756,0.35,123.961,4,energetic
22g7DVOp4ifTv0GL5WRVzX,Never Enough - Edit,Disclosure,25,215760,Never Enough,8/20/2021,0.706,0.913,-7.046,0.0974,0.00865,0.834,0.0856,0.596,132.989,4,energetic
6EEHeR2ZxPISdgAMCkmCLF,Go,The Chemical Brothers,34,260696,Born In The Echoes (Deluxe Edition),7/17/2015,0.751,0.897,-3.598,0.0468,0.00957,2.88E-05,0.329,0.482,119.97,4,energetic
3iAlkAWJ4yF7zkcWwi5GAV,"Love and Hate in a Different Time - Kerri Chandler Remix, Edit",Gabriels,37,269043,Love and Hate in a Different Time (Kerri Chandler Remix),7/16/2021,0.803,0.836,-6.703,0.0385,0.0603,0.718,0.102,0.677,124.026,4,energetic
4ATV1wMIJW160xZaeMyVNA,"BLOW YA TRUMPET (feat. Knucks, Ghetts, Akala & Kojey Radical)",Swindle,21,243626,THE NEW WORLD,10/29/2021,0.61,0.786,-6.753,0.194,0.00996,9.04E-05,0.44,0.182,130.179,4,energetic
1CE0qHhs1ptJg01dGROO2c,Cheque,Don Diablo,48,165245,Cheque,10/15/2021,0.816,0.796,-4.393,0.148,0.202,1.66E-06,0.137,0.702,122.028,4,energetic
2jA8yMroWTkrEzdd35sTZR,Takeaway Pints,49th & Main,17,213331,GOOD LUCK,6/17/2021,0.713,0.724,-13.448,0.12,0.000993,0.817,0.0362,0.753,126.003,4,energetic
21RCik7kfIcrYjBfFFx1Op,Love Vibration - Yuksek Remix,Sentimental Animals,34,230764,Love Vibration (Yuksek Remix),7/2/2021,0.736,0.82,-8.792,0.0524,0.0178,0.0227,0.598,0.773,118.999,4,energetic
5zi2XGi61XI1JMjVVYY2Pp,Body Wrap - Radio Edit,TIBASKO,22,201290,Body Wrap,5/17/2019,0.782,0.971,-6.731,0.0503,0.000972,0.739,0.116,0.623,123.984,4,energetic
5V55t8Ss6n1zU9ScKrdYwP,Armaghetton,Marco Faraone,37,241866,Armaghetton,11/6/2020,0.885,0.775,-7.298,0.0459,0.00437,2.44E-05,0.0171,0.786,130.007,4,energetic
657LepmCQ8ceoKeeksChAj,Bun Dat - Xtra Brux Inflammable Remix,EVM128,3,281250,Bun Dat Remixes,4/9/2021,0.632,0.596,-8.388,0.363,0.0033,0.491,0.375,0.698,127.549,4,energetic
7pz0mKknMDOTwB7n753vxY,Lookin',Afriqua,0,399134,AFREEKWUH,12/4/2020,0.775,0.61,-6.859,0.04,0.00482,0.598,0.0932,0.787,127.009,4,energetic
4C2ohxfUodwGkMN67lxGbs,Beat Freak (ft. lau.ra),Chris Lake,49,214309,Beat Freak (ft. lau.ra),3/26/2021,0.886,0.694,-5.322,0.0448,0.0123,0.44,0.13,0.962,126.018,4,energetic
3FylbEIMEP0OyZcfINUDgf,"Work (feat. DUCKWRTH, Saint Bodhi)",NEZ,23,146019,"Work (feat. DUCKWRTH, Saint Bodhi)",8/14/2020,0.948,0.504,-5.751,0.0667,0.0175,0.00108,0.152,0.0643,119.986,4,energetic
4NRblzcB6oD5hMMKdE483x,Tengo Eso,Heidy Brown,7,168189,Tengo Eso,8/27/2021,0.838,0.955,-2.924,0.118,0.011,0.00868,0.321,0.909,127.043,4,energetic
5KiHYDYEFYJ7LzuwEujp2W,Like This - Volt Mix,Pangaea,7,265391,Like This,7/10/2020,0.795,0.699,-8.173,0.136,1.01E-05,0.945,0.247,0.601,131.987,4,energetic
1JzR3gMX8hHNT9aOj05h0O,Rose Tinted,Crate Classics,1,200793,Rose Tinted,7/23/2021,0.714,0.858,-7.517,0.0917,0.064,0.112,0.121,0.764,144.965,4,energetic
6d9ZfUJYnB6TQ2TNzNRW9n,Bubble,DJ Zinc,23,141500,Friends and Fam,11/27/2020,0.819,0.962,-2.822,0.0543,0.0568,0.000796,0.0891,0.923,127.013,4,energetic
6MomDISbOEnUQARwoiBPgF,Let's Go!,Dance System,28,174000,Where's the Party At?,11/19/2020,0.603,0.971,-4.418,0.0735,0.000384,0.268,0.314,0.494,130.018,4,energetic
5QJwvpgZXdMD9lDtdczCVy,Conga Mode - Edit,Melé,41,224761,Conga Mode EP,7/17/2020,0.756,0.868,-7.485,0.0458,0.0225,0.858,0.113,0.187,126.012,4,energetic
2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,79,292093,My Beautiful Dark Twisted Fantasy,11/22/2010,0.542,0.914,-4.747,0.113,0.0161,0,0.744,0.576,153.993,4,energetic
3j35UwERMOYiu7v8IxjeWo,Get Creative,lau.ra,0,179081,Get Creative,6/12/2020,0.581,0.86,-5.077,0.28,0.00169,0.00039,0.114,0.86,123.126,4,energetic
73TnEKiVHuZFNxZr1JiGxJ,BOOM,Tiësto,36,178536,BOOM,1/26/2018,0.883,0.824,-3.523,0.0506,0.0178,0.0137,0.325,0.295,123.053,4,energetic
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Daft Punk,73,224693,Discovery,3/12/2001,0.817,0.716,-8.898,0.144,0.0427,0.00263,0.358,0.692,123.474,4,energetic
2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Destiny's Child,72,254026,Survivor,5/1/2001,0.514,0.911,-2.027,0.41,0.0559,0,0.775,0.619,161.109,4,energetic
4ylwhtHT57G5VbpVMyUIBR,Never Grow Old - Re-Plant,Floorplan,42,439929,Never Grow Old (Re-Plant) / Phobia (Re-Plant),6/16/2014,0.674,0.724,-8.373,0.0556,0.00198,0.83,0.153,0.388,132.108,4,energetic
3ia3dJETSOllPsv3LJkE35,California Love - Original Version,2Pac,81,284906,Greatest Hits,1/1/1998,0.763,0.85,-3.052,0.0417,0.0304,1.21E-06,0.371,0.761,91.519,4,energetic
0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),Macklemore,77,220454,GEMINI,9/22/2017,0.731,0.794,-5.126,0.0522,0.0323,2.59E-05,0.112,0.356,139.994,4,energetic
1E8WiCruTiJgwFUTCuhSIh,Faster Please,seeyousoon,33,183093,Faster Please,6/10/2021,0.858,0.833,-4.474,0.163,0.000978,0.0124,0.27,0.372,109.957,4,energetic
7whh4iNy8QMZs9ad9bJ6q7,Every,Redlight,16,217142,Every,5/21/2021,0.601,0.937,-4.314,0.0495,0.00349,0.908,0.0509,0.755,126.013,4,energetic
3bJwiNmreZkHXjeuFmW8bG,Heater,Hot Since 82,34,426000,Heater,6/18/2021,0.679,0.73,-10.444,0.046,0.00277,0.864,0.608,0.563,126.014,4,energetic
1ydVJBv3N3MHIkOYtuNsT7,Don't Hit My Line,Aluna,29,219563,Don't Hit My Line,6/17/2021,0.864,0.57,-6.224,0.0605,0.00262,0.371,0.0781,0.543,127.988,4,energetic
11awLtpvm2oVdbY5KJHTAV,Sinaloa,Monkey Wrench,3,374880,Loco / Sinaloa,4/29/2021,0.771,0.879,-6.369,0.0524,0.00303,0.858,0.0792,0.301,125,4,energetic
1Gtee3Pg4D0Ey2UqEVbTJV,Pash,Dampé,4,303655,Sleet,6/7/2021,0.8,0.646,-9.364,0.0733,0.014,0.89,0.108,0.284,126.983,4,energetic
0CdXVtDuGEHSqwkeeNRvlg,Fanfa,Athlete Whippet,0,290740,Fanfa,5/21/2021,0.66,0.925,-9.596,0.045,0.00315,0.805,0.0634,0.862,122.522,4,energetic
2cF3poyUsLAYzRniPYEJUm,Riddick Bowe,808INK,31,172725,Riddick Bowe,6/26/2020,0.817,0.934,-3.667,0.203,0.0667,0.000747,0.171,0.692,124.525,4,energetic
6EJdMfuTTtkT3ODpuT0MyP,Get up on It!,Dance System,22,241899,Where's the Party At?,11/19/2020,0.73,0.799,-5.859,0.0387,2.62E-05,0.22,0.0767,0.876,129.97,4,energetic
1vN5J57n7VLg6H3Jm44w5w,Watchin’ Out - The Deepshakerz Extended Mix,Federico Scavo,4,315000,Watchin’ Out (The Deepshakerz Remix),5/21/2021,0.723,0.888,-5.793,0.0957,0.0331,0.671,0.0686,0.328,123.004,4,energetic
3j2HYjcIlxVhUT5Ioi1owY,Empower,Steam Down,18,285040,Empower,5/19/2021,0.732,0.782,-5.88,0.265,0.0125,0,0.287,0.586,156.053,4,energetic
18nvHOj7aLMfzARYPri1x8,For You,Friend Within,9,185806,Hope,3/12/2021,0.659,0.866,-7.563,0.0378,0.0146,0.721,0.134,0.398,123.99,4,energetic
54u2L91mRw4Gxd7TkYvuTx,Azaa - Branko Edit,Gafacci,26,164350,Branko Presents: Enchufada Na Zona Vol. 2,7/10/2020,0.87,0.623,-7.114,0.0831,0.328,0.546,0.107,0.407,130.024,4,energetic
7rGxWoUyNno5ztljshnN7o,Do This Forever,Lxury,39,300000,No Real Rush,5/20/2020,0.689,0.874,-8.228,0.0631,0.000301,0.623,0.41,0.154,121.5,4,energetic
4Lr6O3fvBqtMrm9pWwNszv,Over & Over,Champion,0,230879,Over & Over,3/6/2020,0.83,0.676,-4.514,0.124,0.00688,0.827,0.0795,0.521,133.986,3,energetic
5kzrBAsrJLkFJuKLh7Dn5y,Frontline - Yussef Dayes Remix,Pa Salieu,30,193715,Frontline (Yussef Dayes Remix),4/8/2020,0.543,0.781,-5.961,0.322,0.00662,3.14E-05,0.216,0.35,130.13,4,energetic
6RTPtfLwayobBAVccAoBXC,Fudge - Extended,Idris Elba,18,168198,Fudge,6/17/2021,0.85,0.818,-8.392,0.168,0.0248,0.0845,0.0752,0.686,124.034,4,energetic
657VKliKlekLio3kYfCto7,Only for Tonight,Bklava,27,158150,Only for Tonight,6/18/2021,0.721,0.937,-5.696,0.0461,0.0066,0.623,0.0485,0.258,127.964,4,energetic
6gwwsp3Yta4K6yCr3HRwKN,We Got Together,Róisín Murphy,35,310924,Róisín Machine,10/2/2020,0.63,0.908,-6.964,0.0368,0.000552,0.727,0.112,0.238,112.005,4,energetic
4B198MePwFugAG1iadl7yr,Get Down,Warwick,2,274477,"Breaks 'N' Pieces, Vol. 4",4/9/2021,0.739,0.925,-11.245,0.111,0.0267,0.832,0.0697,0.438,133.942,4,energetic
5Q4DWU7jIvugFxhjKt2tm9,No Touch,Raz & Afla,11,361914,No Touch,1/10/2020,0.829,0.829,-10.308,0.102,0.464,0.78,0.0912,0.627,123.016,4,energetic
7d2Viw3CPExe5TZeKFLbeP,Sunny's Time - Logic1000 Remix,Caribou,25,237586,Suddenly Remixes,3/12/2021,0.735,0.6,-6.782,0.0467,0.00849,0.915,0.104,0.446,132.004,4,energetic
5xhCzZTiMMNoDy87RVFEUa,Mustard,Junktion,5,302613,24 Carrot #2,12/4/2020,0.791,0.778,-9.949,0.0568,0.01,0.888,0.113,0.736,131.99,4,energetic
3enhwNFECQX6psc1uqprYV,ELASTIC,ZDBT,37,219508,ELASTIC,1/29/2021,0.808,0.932,-7.102,0.076,0.02,4.30E-06,0.0856,0.81,139.993,4,energetic
2aEHD8OX2gMFYLS8HQl6Ev,Snowing Throw – The Folly Of Pangloss,Throwing Snow,18,184320,Snowing Throw – The Folly Of Pangloss,7/1/2020,0.703,0.837,-7.027,0.0361,0.00289,0.916,0.17,0.484,124.991,4,energetic
1krM3hznCz5acNk9g2Sog6,Collage (KDA vs Lady Blackbird) - Banger Dub Edit,KDA,9,241983,Collage (KDA vs Lady Blackbird) [Banger Dub Edit],3/12/2021,0.78,0.91,-6.019,0.0534,0.000269,0.106,0.0625,0.621,121.005,4,energetic
06dw9zz1DSaYVR6Wcy0OuS,Alligator - Punctual Remix,Truman,15,215299,Alligator (Punctual Remix),4/16/2021,0.836,0.821,-5.554,0.0629,0.0322,0.00476,0.315,0.826,124.956,4,energetic
2QVjf5UrQuoDt3aI0XRh6x,No Drama,Neon Steve,9,212598,No Drama,4/2/2021,0.787,0.954,-5.878,0.1,0.056,0.00296,0.0373,0.449,126.994,4,energetic
6s5fztn7rjtRs2gGdP9n7t,IN IN IN,Zebra Katz,0,197882,LESS IS MOOR,3/20/2020,0.756,0.699,-6.416,0.0427,0.0107,0.0277,0.224,0.226,125.98,4,energetic
5w9lJPtVqj283UglX5Aysw,I Woke Up - PBR Streetgang Italo Dromo Dub,Monki,3,510476,I Woke Up feat. Wayne Hernandez,11/22/2019,0.784,0.897,-9.627,0.0975,0.00796,0.895,0.0601,0.19,126.009,4,energetic
3qM2JMFglqjPfhRoSXmYaZ,Legend,Demuir,4,276191,Legend,11/6/2020,0.801,0.818,-6.983,0.085,0.00057,0.568,0.335,0.466,126.003,4,energetic
2oyYTfp3uoqY9Z4CJeia8c,Sixteen,Ben Caldwell,3,364800,NNN02 - Ben Caldwell,6/21/2019,0.767,0.699,-9.769,0.037,6.32E-05,0.942,0.048,0.112,128.002,4,energetic
50NLqLWGxZGamyGpURxjx4,The Rope (feat. POLIÇA) - Geotheory Remix,Lane 8,20,281036,Brightest Lights Remixed,9/24/2020,0.726,0.856,-4.964,0.185,0.135,0.00309,0.102,0.0602,117.008,4,energetic
00bT4YJS4eJV4zHoKOudaq,Silent (Tuff Culture Remix),Tigs,5,292330,Silent,2/26/2021,0.791,0.975,-4.69,0.177,0.0281,0.0413,0.0871,0.7,133.01,4,energetic
19jYNfhsYSYX8vt3v7bvuJ,Running Man - Main,Footsie,37,206626,Running Man,9/6/2019,0.849,0.484,-12.794,0.325,0.0833,0.000539,0.0815,0.532,127.016,4,energetic
5YtJCl83jA1ZlXtjWcCLys,The Step (with Nabiha),Punctual,37,182986,The Step (with Nabiha),1/29/2021,0.796,0.698,-7.617,0.0675,0.0226,0.000454,0.081,0.64,124.991,4,energetic
37GO0s56KsPYaVaNcftCJ9,Alexandra - Edit,Elkka,9,265454,Alexandra,4/21/2021,0.688,0.828,-9.471,0.0403,0.00636,0.887,0.104,0.527,132.019,4,energetic
4ZrNrvAnMne57IKquUlkss,Modern Romance - Dusky Remix,Catz 'n Dogz,28,212488,Modern Romance (Dusky Remix),4/9/2021,0.621,0.899,-11.092,0.0484,0.0141,0.82,0.202,0.704,128.03,4,energetic
5KGn7C4GflN0EFMNqDmUY9,Hold Up,Late Replies,40,228571,Hold Up,11/13/2020,0.805,0.904,-6.717,0.0507,0.00785,0.9,0.0396,0.501,126,4,energetic
2A1xjiJ05BvBsPkG6dxCb3,Blow Your Cool - Raumakustik Extended Remix,Moonbootica,3,422831,Blow Your Cool (Extended Mixes),3/18/2021,0.793,0.846,-6.622,0.0778,0.000157,0.758,0.828,0.718,128.014,4,energetic
68wxozkJTSVBbQwpz96oyV,Falling,Prozak,4,227730,Make Me Feel,3/19/2021,0.776,0.978,-5.856,0.0528,0.0418,0.675,0.0713,0.942,136.006,4,energetic
5CzFQFJvJiNj5L13Xvmdtz,Game Face On - Original Mix,Magugu,0,137674,Game Face On,2/27/2021,0.885,0.924,-2.997,0.115,0.0445,0.328,0.23,0.879,129.006,4,energetic
572erRbd6XonsETgPVcRti,Gimme,Ibranovski,0,183333,Gimme,3/11/2021,0.828,0.886,-3.53,0.0793,0.000684,0.111,0.215,0.331,126.021,4,energetic
26MaoSFD2xq5KVr55NY2Cb,Live the Dream (Rosie Kate Remix),Wildfire,2,200924,Live the Dream (Rosie Kate Remix),3/5/2021,0.755,0.928,-7.492,0.106,0.0576,0.0795,0.0736,0.169,128.035,4,energetic
2AZo3hWWkaJjfSLcHRxG41,Gold,Bleu Clair,34,215290,Gold,3/26/2021,0.783,0.938,-5.935,0.0628,0.0025,0.584,0.0944,0.455,125.019,4,energetic
18XaSQTiVylPUq0uSyWZAh,Groove La Afrika,Melé,40,169133,Soul on Ice EP PT1,3/26/2021,0.873,0.886,-4.53,0.357,0.0241,0.864,0.0347,0.274,127.061,4,energetic
1HhJV181soS32NvP7FfSXF,Off The Hook - Hitch.93 Remix,Smasher,4,311493,Off The Hook,3/23/2021,0.8,0.975,-3.119,0.308,0.0215,0.000217,0.0234,0.853,131.125,4,energetic
1TkJTS4V23IjVDUxaMWhyf,Spice Run,Dam Swindle,0,349972,Spice Run,2/19/2021,0.795,0.765,-9.492,0.0998,0.00562,0.781,0.0622,0.295,127.01,4,energetic
