id,name,artist,popularity,duration_ms,album,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,77,152913,Piece Of Your Heart,2/1/2019,0.677,0.744,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,happy
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,83,252306,Planet Pit (Deluxe Version),6/17/2011,0.671,0.939,-3.206,0.161,0.191,0,0.298,0.53,129.024,4,happy
4Bd7WFT93cRqlfyGi6eK93,Lush Life,Zara Larsson,44,201122,So Good,3/17/2017,0.694,0.712,-3.923,0.046,0.132,0,0.211,0.799,98.023,4,happy
3AeicLnm55RqcXGBKYQolM,King,Years & Years,72,215360,Communion (Deluxe),7/10/2015,0.56,0.857,-4.145,0.0384,0.0594,0,0.381,0.432,119.975,4,happy
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,85,204280,Dream Your Life Away,9/8/2014,0.484,0.731,-6.694,0.0379,0.431,0,0.151,0.51,101.654,4,happy
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,82,267080,Good Girl Gone Bad: Reloaded,6/2/2008,0.835,0.669,-5.582,0.0643,0.0336,6.92E-05,0.0535,0.542,122.668,4,happy
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,84,222160,This Is What You Came For,4/29/2016,0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,4,happy
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,88,233478,Unorthodox Jukebox,12/7/2012,0.726,0.698,-4.165,0.0431,0.049,0,0.309,0.867,143.994,4,happy
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,77,158571,Where the Light Is,1/6/2019,0.878,0.525,-6.832,0.0578,0.183,0,0.0714,0.694,112.022,4,happy
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,84,203064,Future Nostalgia,3/27/2020,0.702,0.825,-3.787,0.0601,0.00883,0,0.0674,0.915,102.977,4,happy
3iIESzXI8WPwf8YGWOTWTc,You Make Me Feel... (feat. Sabi),Cobra Starship,40,215693,You Make Me Feel... (feat. Sabi),10/21/2011,0.668,0.857,-2.944,0.0535,0.0191,6.71E-06,0.0385,0.748,131.959,4,happy
22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,84,258431,The Heist,10/9/2012,0.633,0.927,-4.468,0.0839,0.0267,0,0.0986,0.88,146.097,4,happy
0U10zFw4GlBacOy9VDGfGL,We Found Love,Rihanna,82,215226,Talk That Talk,11/19/2011,0.735,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985,4,happy
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,74,186146,I,2/16/2018,0.778,0.566,-6.959,0.0311,0.672,0.000197,0.0698,0.479,117.971,4,happy
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,81,220800,Raymond v Raymond (Expanded Edition),3/30/2010,0.663,0.861,-3.398,0.109,0.0338,0,0.082,0.654,119.963,4,happy
5u5MpBnvJejW9dHPrfWEXZ,Superstar,Jamelia,70,215480,Thank You,6/30/2003,0.801,0.645,-6.93,0.0356,0.046,0,0.0357,0.824,110.011,4,happy
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,83,235213,Speakerboxxx/The Love Below,2003,0.727,0.974,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,4,happy
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,78,219043,Sugar,9/25/2015,0.636,0.815,-5.098,0.0581,0.0185,0,0.163,0.636,123.063,4,happy
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,Jonas Blue,75,212424,Blue,11/9/2018,0.672,0.578,-6.621,0.0569,0.469,0,0.312,0.548,113.945,4,happy
3fVnlF4pGqWI9flVENcT28,Wildest Dreams,Taylor Swift,81,220440,1989,1/1/2014,0.553,0.664,-7.417,0.0741,0.0709,0.0056,0.106,0.467,140.06,4,happy
4Lvc9SbPc0svm9TEoMgFzB,SexyBack (feat. Timbaland),Justin Timberlake,58,242800,FutureSex/LoveSounds Deluxe Edition,9/13/2006,0.967,0.599,-5.659,0.0706,0.0679,0,0.0526,0.964,117,4,happy
0C4ejWmOTMv8vuYj85mf8m,S&M,Rihanna,74,243533,Loud,11/16/2010,0.767,0.682,-5.02,0.042,0.0113,0.00016,0.104,0.833,127.975,4,happy
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Travie McCoy,73,211160,Billionaire (feat. Bruno Mars),3/9/2010,0.633,0.673,-6.403,0.258,0.297,0,0.206,0.659,86.776,4,happy
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,74,227833,Rather Be (feat. Jess Glynne),1/17/2014,0.799,0.586,-6.735,0.0377,0.162,2.03E-06,0.193,0.549,120.97,4,happy
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Flo Rida,80,232946,Wild Ones,6/22/2012,0.608,0.86,-5.324,0.0554,0.0991,0,0.262,0.437,127.075,4,happy
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,86,218093,"Oral Fixation, Vol. 2 (Expanded Edition)",11/28/2005,0.778,0.824,-5.892,0.0707,0.284,0,0.405,0.758,100.024,4,happy
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,82,248413,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],4/19/2013,0.794,0.811,-8.966,0.038,0.0426,1.07E-06,0.101,0.862,116.047,4,happy
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,85,278719,Mylo Xyloto,10/24/2011,0.449,0.585,-6.761,0.0268,0.0509,8.75E-05,0.0833,0.212,139.631,4,happy
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,75,163804,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),4/25/2019,0.661,0.723,-6.976,0.0566,0.179,1.23E-05,0.14,0.316,113.778,4,happy
1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Eric Prydz,76,171360,Call on Me (Radio Mix),9/10/2004,0.597,0.837,-6.518,0.375,0.00427,0.00115,0.839,0.447,126.342,4,happy
3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,Kylie Minogue,76,230640,Fever,10/1/2001,0.766,0.563,-7.516,0.0339,0.0263,0.683,0.115,0.964,126.007,4,happy
10AsRVRdU07cMAFHeGYO3c,Solo Dance,Martin Jensen,70,174933,Solo Dance,11/4/2016,0.746,0.846,-2.432,0.048,0.0485,0,0.195,0.403,114.955,4,happy
55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,81,178560,Unorthodox Jukebox,12/7/2012,0.874,0.692,-5.28,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,4,happy
63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,Madcon,72,214789,Don't Worry (feat. Ray Dalton),4/10/2015,0.811,0.699,-5.211,0.114,0.0726,1.38E-06,0.148,0.733,122.987,4,happy
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),Flo Rida,78,234560,Only One Flo (Part 1),11/24/2010,0.616,0.869,-3.911,0.0327,0.0283,0,0.064,0.473,127.966,4,happy
3AVXwaOGCEL8cmBecfcsFJ,Light Switch,Charlie Puth,68,187703,Light Switch (Instrumental),1/19/2022,0.69,0.626,-5.693,0.306,0.105,0.000335,0.0881,0.912,184.009,4,happy
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,Lady Gaga,81,241933,The Fame,1/1/2008,0.822,0.739,-4.541,0.0311,0.0264,4.26E-05,0.181,0.745,118.992,4,happy
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,77,230733,Teenage Dream,8/24/2010,0.652,0.812,-3.797,0.0409,0.00125,3.01E-05,0.667,0.72,126.023,4,happy
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,79,232693,Onka's Big Moka,2000,0.632,0.856,-3.463,0.0348,0.0624,0,0.347,0.867,119.397,4,happy
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,78,195546,Layers,11/4/2016,0.792,0.717,-4.759,0.0393,0.0927,3.59E-05,0.226,0.466,121.985,4,happy
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,78,248133,Wild Ones,6/22/2012,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011,4,happy
6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,76,234653,Teenage Dream: The Complete Confection,3/12/2012,0.791,0.754,-3.729,0.0569,0.00446,0,0.163,0.425,125.014,4,happy
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,83,202066,The Time Of Our Lives (International Version),1/1/2009,0.652,0.698,-4.667,0.042,0.00112,0.000115,0.0886,0.47,96.021,4,happy
71R6zJsrF3ffc3TBFHfivX,Bumpy Ride,Mohombi,72,224720,MoveMeant (International),1/1/2010,0.706,0.842,-4.628,0.038,0.0476,0,0.134,0.818,104.958,4,happy
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,82,202613,The Rokstarr Hits Collection,1/1/2010,0.751,0.783,-3.724,0.0859,0.00379,0,0.036,0.816,119.975,4,happy
4DX82Vc8qAH4jJPvKxvwg6,Move Your Feet,Junior Senior,69,181826,D-D-Don't Don't Stop the Beat,4/3/2002,0.747,0.904,-2.623,0.0803,0.046,0.106,0.203,0.846,118.877,4,happy
3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,80,224653,Wild Ones,6/22/2012,0.747,0.937,-5.746,0.0453,0.0208,0,0.29,0.739,103.976,4,happy
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,82,175426,MKTO,2012,0.72,0.791,-4.689,0.124,0.0384,0,0.157,0.756,102.071,4,happy
5X8kkUaUlAyAUr9TYqDFTH,All For You,Janet Jackson,65,329933,All For You,1/1/2001,0.753,0.934,-3.011,0.0736,0.0174,0.065,0.128,0.73,113.525,3,happy
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,83,196160,Laundry Service,11/13/2001,0.794,0.832,-4.862,0.0407,0.237,1.14E-05,0.203,0.871,107.657,4,happy
48td6xvpokdYwvbl3JIiXP,Love Never Felt So Good,Michael Jackson,71,246026,XSCAPE,5/9/2014,0.775,0.719,-6.212,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,4,happy
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,87,242373,Viva La Vida or Death and All His Friends,5/26/2008,0.486,0.617,-7.115,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,4,happy
6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,78,192190,My House,4/7/2015,0.688,0.702,-4.792,0.0499,0.0215,0,0.128,0.74,94.006,4,happy
5NDUXbMwcnTQp66tI2zcdR,Fresh Eyes,Andy Grammer,70,198001,The Good Parts,12/1/2017,0.828,0.56,-6.685,0.0327,0.548,3.66E-05,0.15,0.872,122.054,4,happy
6fQcqEcXfnY0L6VwS0c3gT,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,59,180021,Cheerleader (Felix Jaehn Remix Radio Edit),12/2/2014,0.827,0.576,-7.774,0.0372,0.184,0.029,0.0656,0.41,118.04,4,happy
4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,Black Eyed Peas,83,289133,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],1/1/2009,0.743,0.766,-6.375,0.0265,0.0873,0,0.509,0.61,127.96,4,happy
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,81,220734,Doo-Wops & Hooligans,10/5/2010,0.635,0.841,-5.379,0.0422,0.0134,0,0.0622,0.424,109.021,4,happy
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Pitbull,79,229506,Global Warming: Meltdown (Deluxe Version),2012,0.673,0.758,-3.632,0.158,0.039,0,0.341,0.542,135.956,4,happy
619bJQ9uDi8dnXzLebFI7y,When Love Takes Over (feat. Kelly Rowland),David Guetta,62,189000,When Love Takes Over,4/17/2009,0.658,0.863,-4.64,0.0255,0.0144,0.000193,0.2,0.496,129.972,4,happy
7jEyX4bqaCSdMN4D4JNnVj,Mama,Jonas Blue,75,184133,Blue,11/9/2018,0.738,0.794,-4.118,0.0416,0.101,0,0.0533,0.566,104.014,4,happy
0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Coldplay,85,267866,Ghost Stories,5/19/2014,0.545,0.675,-6.474,0.0279,0.00617,0.00197,0.209,0.162,124.97,4,happy
5RzFJd6W40SDTyZkX6xx45,I Know You Want Me (Calle Ocho),Pitbull,69,237120,Pitbull Starring In Rebelution,8/31/2009,0.82,0.731,-6.02,0.159,0.0133,1.94E-05,0.131,0.793,127.076,4,happy
5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,79,197935,Battleground (Deluxe Edition),1/1/2011,0.722,0.851,-3.873,0.0639,0.0319,0,0.108,0.452,126.885,4,happy
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,89,174000,Fine Line,12/13/2019,0.548,0.816,-4.209,0.0465,0.122,0,0.335,0.557,95.39,4,happy
7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),Kygo,61,239465,Stay (feat. Maty Noyes),12/4/2015,0.648,0.736,-7.948,0.0385,0.0444,0.000137,0.171,0.378,103.027,4,happy
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,85,257265,Native,1/1/2013,0.664,0.705,-4.972,0.0382,0.0654,0,0.118,0.477,122.016,4,happy
5ZSl6gDoV6bPPxzmLeneV9,Rise,Jonas Blue,74,194407,Blue,11/9/2018,0.687,0.785,-4.65,0.0333,0.327,0,0.203,0.655,106.046,4,happy
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,62,163636,Whenever (feat. Conor Maynard),6/22/2018,0.734,0.765,-5.562,0.0621,0.151,0,0.231,0.518,109.989,4,happy
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,87,176658,The Days / Nights,1/1/2014,0.527,0.835,-5.298,0.0433,0.0166,0,0.249,0.654,125.983,4,happy
6oJ6le65B3SEqPwMRNXWjY,Higher Love,Kygo,77,228267,Higher Love,6/28/2019,0.693,0.678,-7.159,0.0324,0.0151,5.71E-06,0.101,0.404,103.952,4,happy
5s7xgzXtmY4gMjeSlgisjy,Easy Love,Sigala,67,229813,Brighter Days,9/28/2018,0.68,0.942,-4.208,0.0631,0.175,0.0013,0.117,0.647,123.976,4,happy
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,81,206200,Songs About Jane: 10th Anniversary Edition,2002,0.712,0.862,-4.612,0.0378,0.0525,0,0.093,0.809,95.051,4,happy
3TRFq09DUgYj1mug6RRqJW,Lot to Learn,Luke Christopher,60,248337,TMRW,9/11/2015,0.405,0.846,-3.57,0.195,0.0948,0,0.0666,0.602,82.232,4,happy
6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic,74,253306,Waking Up,1/1/2009,0.634,0.69,-7.804,0.052,0.0771,0,0.132,0.645,94.988,4,happy
0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,72,183000,Happiness Begins,6/7/2019,0.795,0.496,-5.883,0.0722,0.108,0,0.0645,0.874,94.01,4,happy
2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,81,200733,Wanted on Voyage (Expanded Edition),6/30/2014,0.717,0.455,-8.303,0.0276,0.0846,0,0.11,0.389,127.812,4,happy
3hDFOFjGIFwlSmCO6b39M4,Perfect Strangers,Jonas Blue,50,196613,Perfect Strangers,6/3/2016,0.73,0.861,-4.1,0.0451,0.39,0,0.213,0.704,117.965,4,happy
3TahdwXB4gJRWVAI00Ejqa,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,67,201493,Hands All Over (Revised Asia Standard Version),2010,0.722,0.761,-4.459,0.0475,0.0117,0,0.315,0.624,128.044,4,happy
1pXrR5Y9OgcIV2JEAl2lCB,I Kissed A Girl,Katy Perry,73,179640,One Of The Boys,6/17/2008,0.699,0.76,-3.173,0.0677,0.00223,0,0.132,0.696,129.996,4,happy
2nx86MrPkXWQctveAEFJBf,Turn Around - Radio Edit,Phats & Small,58,212146,Turn Around - Single,3/22/2000,0.797,0.752,-7.343,0.128,0.0135,0.00496,0.264,0.801,131.932,4,happy
7HacCTm33hZYYN8DXpCYuG,I Like It,Enrique Iglesias,65,231373,Euphoria,2010,0.648,0.942,-2.881,0.0878,0.021,0,0.0594,0.73,129.007,4,happy
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),The Script,81,202533,#3 Deluxe Version,9/10/2012,0.421,0.873,-4.343,0.0564,0.0654,0,0.123,0.629,84.786,4,happy
6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,76,159735,Cuz I Love You (Super Deluxe),4/17/2019,0.682,0.919,-3.18,0.0875,0.256,0,0.442,0.535,95.982,4,happy
1peT7rhuRsVvJVSSd0iXXp,Beautiful Girls,Sean Kingston,52,241666,Pure... 2000s Party,8/29/2014,0.543,0.642,-6.533,0.0888,0.137,0,0.243,0.749,117.923,4,happy
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,87,199440,Illuminate (Deluxe),4/20/2017,0.866,0.813,-4.063,0.0554,0.38,0,0.0779,0.969,121.998,4,happy
7KM7AeGDIWKxrMN7E4ljRA,Shine,Years & Years,59,255506,Communion (Deluxe),7/10/2015,0.667,0.716,-5.21,0.0349,0.189,0,0.104,0.493,108.002,4,happy
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,79,183290,Don't Start Now,10/31/2019,0.794,0.793,-4.521,0.0842,0.0125,0,0.0952,0.677,123.941,4,happy
6DvgsZ0NiEPV9qYM931T1F,Telephone,Lady Gaga,60,220626,The Fame Monster (International Deluxe),11/18/2009,0.825,0.832,-5.853,0.0403,0.00587,0.000789,0.114,0.713,122.021,4,happy
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,Robin Thicke,77,263826,Blurred Lines (Deluxe),1/1/2013,0.853,0.599,-4.756,0.0411,0.00334,7.93E-06,0.0759,0.843,119.993,4,happy
01kVVoJQuWVqaOvRgRztJD,Sing Hallelujah!,Dr. Alban,70,240933,One Love,5/4/1992,0.759,0.822,-7.268,0.0367,0.00136,0.0171,0.131,0.94,124.713,4,happy
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,LMFAO,75,262146,Sorry For Party Rocking,1/1/2011,0.751,0.736,-4.168,0.156,0.0206,0,0.265,0.352,130.014,4,happy
6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),Icona Pop,72,157152,THIS IS... ICONA POP,8/27/2013,0.711,0.906,-2.671,0.0284,0.00952,1.64E-05,0.153,0.824,125.916,4,happy
1CQ2cMfrmFM1YdfmjENKVE,She Looks So Perfect,5 Seconds of Summer,75,202496,5 Seconds Of Summer,6/27/2014,0.494,0.951,-4.237,0.132,0.000569,0,0.327,0.441,160.025,4,happy
0KAiuUOrLTIkzkpfpn9jb9,Drive By,Train,79,195973,California 37,4/17/2012,0.765,0.837,-3.113,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,4,happy
1ZlHr9FYHT7YTbXCoxPq5C,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,72,201773,Summer Party Anthems,4/14/2023,0.697,0.91,-3.92,0.247,0.00271,0,0.147,0.623,127.031,4,happy
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,77,219946,I Don't Care (with Justin Bieber),5/10/2019,0.798,0.675,-5.041,0.0442,0.0912,0,0.0894,0.842,101.956,4,happy
6s8nHXTJVqFjXE4yVZPDHR,Troublemaker (feat. Flo Rida),Olly Murs,76,185586,Right Place Right Time (Expanded Edition),11/26/2012,0.762,0.863,-3.689,0.0561,0.015,0,0.125,0.965,106.012,4,happy
4fwbGKNExPtPHbor1TBSY4,Unconditionally,Katy Perry,61,228878,PRISM (Deluxe),10/18/2013,0.397,0.725,-4.862,0.043,0.00266,0,0.208,0.358,128.861,4,happy
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,82,237200,The Fame,1/1/2008,0.851,0.806,-4.62,0.0787,0.118,1.64E-06,0.121,0.787,118.999,4,happy
6SKwQghsR8AISlxhcwyA9R,Marry You,Bruno Mars,78,230192,Doo-Wops & Hooligans,10/5/2010,0.621,0.82,-4.865,0.0367,0.332,0,0.104,0.452,144.905,4,happy
6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,68,235545,Girls Like You (feat. Cardi B),5/30/2018,0.851,0.541,-6.825,0.0505,0.568,0,0.13,0.448,124.959,4,happy
3NuK5xMlSlB6K2Qp16zf3h,Solo (feat. Demi Lovato),Clean Bandit,67,222706,What Is Love? (Deluxe Edition),11/30/2018,0.74,0.622,-4.608,0.0446,0.0357,4.85E-05,0.356,0.556,104.966,4,happy
0sUyqewVzwv0e5tK3hS6vJ,Don't Be so Hard on Yourself,Jess Glynne,65,211460,I Cry When I Laugh,2015,0.571,0.815,-3.267,0.0321,0.0608,0,0.163,0.664,120.008,4,happy
2fQxE0jVrjNMT9oJAXtSJR,Domino,Jessie J,75,231840,Who You Are (Platinum Edition),1/1/2011,0.758,0.557,-4.568,0.034,0.0117,0,0.0418,0.781,126.986,4,happy
4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra,79,201287,Staying at Tamara's,3/23/2018,0.673,0.735,-4.733,0.0457,0.286,0,0.242,0.754,115.744,4,happy
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,83,204160,Global Warming: Meltdown (Deluxe Version),2012,0.581,0.963,-4.087,0.0981,0.0295,0,0.139,0.788,129.992,4,happy
0NMUFQdEFjftg0BQnyZCsh,Love at First Sight,Kylie Minogue,58,238266,Fever,10/1/2001,0.603,0.774,-6.066,0.0428,0.0288,0.051,0.0533,0.48,124.994,4,happy
2uBQlIpLDTR8zbCjxtqOJ7,Summer Air,ItaloBrothers,50,183587,Summer Air,9/30/2016,0.755,0.751,-4.034,0.0748,0.0635,0,0.0812,0.491,102.002,4,happy
7M13FwBAKWNa2jqcZeUhL6,Love Generation - Radio Edit,Bob Sinclar,69,204798,Love Generation (Radio Edit),6/20/2005,0.723,0.872,-3.617,0.0586,0.192,0.000154,0.0814,0.544,128.038,4,happy
6splO3UF8hSmK33y5fJTNk,Lay It All on Me (feat. Ed Sheeran),Rudimental,58,242440,We the Generation,10/2/2015,0.669,0.747,-7.108,0.0428,0.141,0,0.185,0.483,122.531,4,happy
2yd5ZA1q3w6jdE03eVrGHU,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,1,166439,Ai Se Eu Te Pego (Ao Vivo),6/3/2011,0.645,0.854,-5.394,0.0673,0.0251,0,0.161,0.829,96.087,4,happy
386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,79,189109,Doo-Wops & Hooligans,10/5/2010,0.794,0.711,-5.124,0.0699,0.3,0,0.0955,0.955,174.915,4,happy
1Cq23W4ZxHTY8QbP40qjEc,All I Wanna Do,Martin Jensen,51,194360,All I Wanna Do,4/8/2016,0.728,0.794,-3.992,0.0635,0.148,0,0.0688,0.523,112.071,4,happy
213x4gsFDm04hSqIUkg88w,On Top Of The World,Imagine Dragons,78,192280,Night Visions,9/4/2012,0.631,0.924,-5.589,0.146,0.0841,3.59E-06,0.084,0.755,100.045,4,happy
7M9XTtbz6qDg7LqYJ7OpJB,Real Love,Clean Bandit,54,219691,Real Love,10/6/2014,0.63,0.848,-4.592,0.0428,0.0834,4.34E-06,0.205,0.551,124.987,4,happy
2le9fblYnfoLr9dkZIsJUa,"Baby, I Love Your Way",Big Mountain,67,249520,Unity,7/19/1994,0.651,0.747,-7.269,0.0699,0.0528,0,0.207,0.776,147.518,4,happy
1D4PL9B8gOg78jiHg3FvBb,Love Story,Taylor Swift,78,236266,Fearless (Big Machine Radio Release Special),11/11/2008,0.617,0.741,-3.97,0.0311,0.131,0,0.0772,0.306,118.984,4,happy
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,83,199693,Animal (Expanded Edition),1/1/2010,0.755,0.837,-2.718,0.142,0.0991,0,0.289,0.714,120.028,4,happy
4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),Jonas Blue,64,220396,What I Like About You (feat. Theresa Rex),3/22/2019,0.46,0.8,-3.584,0.05,0.289,6.16E-06,0.121,0.553,102.46,4,happy
557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),Beyoncé,69,192586,I AM...SASHA FIERCE - Platinum Edition,2008,0.426,0.584,-5.293,0.296,0.0383,0,0.192,0.272,193.438,4,happy
3ldG6XCLDXxWg1N6XhrSKo,Shy Guy,Diana King,62,258560,Tougher Than Love,4/14/1995,0.714,0.825,-5.447,0.0751,0.0128,0.000569,0.049,0.751,94.074,4,happy
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,81,217306,Camila,1/12/2018,0.765,0.523,-4.333,0.03,0.184,3.56E-05,0.132,0.394,104.988,4,happy
5lSOVaPDk7x9Ey6c9DqGZx,Sweet Harmony,The Beloved,64,301466,Conscience,1993,0.573,0.837,-8.352,0.0337,0.0144,0.0889,0.0544,0.796,101.59,4,happy
0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,Jennifer Lopez,74,230906,On The Floor,1/1/2011,0.758,0.686,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,4,happy
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,82,201240,Evolve,6/23/2017,0.672,0.655,-5.021,0.0311,0.0362,0,0.117,0.556,134.945,4,happy
4rV3AYCf4BBBCkIpyLPwUP,Dreams,Gabrielle,64,222773,Find Your Way,1/1/1993,0.751,0.467,-13.652,0.036,0.173,0,0.217,0.568,98.783,4,happy
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,80,190960,Señorita,6/21/2019,0.759,0.54,-6.039,0.0287,0.037,0,0.0945,0.75,116.947,4,happy
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,82,219146,DNCE,11/18/2016,0.774,0.753,-5.446,0.0517,0.152,0,0.0371,0.896,119.002,4,happy
07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,65,159011,Good as Hell (feat. Ariana Grande) [Remix],2016,0.668,0.892,-3.001,0.0645,0.298,0,0.735,0.478,95.927,4,happy
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,82,181026,Happiness Begins,6/7/2019,0.842,0.734,-5.065,0.0588,0.0427,0,0.106,0.952,137.958,4,happy
